phenotype_class_iri	annotation_class_id	expression_sha256	supporting_assertion_count	canonical_expression_signature
https://w3id.org/flopo/annotation-class/FAC_52d4ccaf12fcc00bd0d633204e463da8	FAC_52d4ccaf12fcc00bd0d633204e463da8	52d4ccaf12fcc00bd0d633204e463da8e2a2a0beaaa07c0d57cad3bd8ae3f426	2	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0020039"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""50"",""unit"":""http://purl.obolibrary.org/obo/UO_0000015"",""upper_inclusive"":""70""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_52e1bab2474fabb7e7f8aabe34d0800a	FAC_52e1bab2474fabb7e7f8aabe34d0800a	52e1bab2474fabb7e7f8aabe34d0800adeb57fb0fbb3bbc59aef127692a64945	5	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009066"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""2"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""5""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_52e99bb0b4909ee4758f0d2951b42358	FAC_52e99bb0b4909ee4758f0d2951b42358	52e99bb0b4909ee4758f0d2951b4235895dcc9e05ea84925c27dccc6cba8b527	4	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009066"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""7"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""7""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_52ec31d80b4c434a807bf48c769542d9	FAC_52ec31d80b4c434a807bf48c769542d9	52ec31d80b4c434a807bf48c769542d9bf509f58ad04b95ce919c418f80116c5	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009046"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0001334"",""kind"":""numeric"",""lower_inclusive"":""3"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""3.5""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_52f59d01eb712dedaef0cb2c16281478	FAC_52f59d01eb712dedaef0cb2c16281478	52f59d01eb712dedaef0cb2c1628147817ae0fcf4da81780285838850fca2029	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009053"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""10"",""unit"":""http://purl.obolibrary.org/obo/UO_0000015"",""upper_inclusive"":""12""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_52f88d7bebe38e9e530f3ca1ea005b6b	FAC_52f88d7bebe38e9e530f3ca1ea005b6b	52f88d7bebe38e9e530f3ca1ea005b6bd6d96a3552accfb287eee5b2d6ff08c6	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009032"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""15"",""unit"":""http://purl.obolibrary.org/obo/UO_0000015"",""upper_inclusive"":""25""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_52fabf724fc2165187d6bdeff561b5d9	FAC_52fabf724fc2165187d6bdeff561b5d9	52fabf724fc2165187d6bdeff561b5d92337926d7249118a896e9a5630b7f8b8	12	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0020038"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""4"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""8""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_52fc3ba39bf352e27b72f1f3a421b824	FAC_52fc3ba39bf352e27b72f1f3a421b824	52fc3ba39bf352e27b72f1f3a421b8240870c9d8a69dc03214bb4af2b10da1c1	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009047"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0001334"",""kind"":""numeric"",""lower_inclusive"":""5"",""unit"":""http://purl.obolibrary.org/obo/UO_0000015"",""upper_inclusive"":""92""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_52fd42885effd09b72ac9abc706d9f6f	FAC_52fd42885effd09b72ac9abc706d9f6f	52fd42885effd09b72ac9abc706d9f6f1cf9cead1b64614cd435a8aa0d414f50	7	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009029"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""3"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""5""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_52ff4504fc0a47e5de158b1e3941d082	FAC_52ff4504fc0a47e5de158b1e3941d082	52ff4504fc0a47e5de158b1e3941d082fc15c162a56a45d90edf64f8b319f910	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009084"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""4"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""7""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_52ffb86e94db5183792f4da40161a511	FAC_52ffb86e94db5183792f4da40161a511	52ffb86e94db5183792f4da40161a5114be084cd42b02a816991be6b33a06ce6	2	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009059"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""5"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""8.5""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_5300857fd16419563cd2d2a3a04f7b89	FAC_5300857fd16419563cd2d2a3a04f7b89	5300857fd16419563cd2d2a3a04f7b890a8dc34d0e4f24e58cd1a649b99183b3	3	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009053"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""3"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""5""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_5307126eb3c9b5b55d371d14e60c06a0	FAC_5307126eb3c9b5b55d371d14e60c06a0	5307126eb3c9b5b55d371d14e60c06a0af4d74eba5c3593243674bc60523e713	5	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009046"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""0.5"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""1.5""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_530c7ca01726d1ab62de711c731f42f5	FAC_530c7ca01726d1ab62de711c731f42f5	530c7ca01726d1ab62de711c731f42f50e4c97751e78898d2ca40a48be3d2978	4	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009053"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""5"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""8""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_530e75d83208191c5b69c2ca30548833	FAC_530e75d83208191c5b69c2ca30548833	530e75d83208191c5b69c2ca30548833924d6c7a8257a10b396efdaac23cf51e	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009010"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000915"",""kind"":""numeric"",""lower_inclusive"":""4"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""6""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_530e9749b1aa3170dd167dd2203beaae	FAC_530e9749b1aa3170dd167dd2203beaae	530e9749b1aa3170dd167dd2203beaae0716df41a334ff31dcc98a19dc3a44a9	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009072"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""6"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""13""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_5319bddeb2c1bccf3287a450dcd97ca0	FAC_5319bddeb2c1bccf3287a450dcd97ca0	5319bddeb2c1bccf3287a450dcd97ca09e750101fbe93dde8fa60631abdcf65d	29	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0020041"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""kind"":""atomic"",""terms"":[""http://purl.obolibrary.org/obo/PATO_0001935""]},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_531c9e468a2492ef75ae78ebfb7797ee	FAC_531c9e468a2492ef75ae78ebfb7797ee	531c9e468a2492ef75ae78ebfb7797eed6f8f83da53cc9b673f9474b35262154	3	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009032"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""kind"":""one_of"",""terms"":[""http://purl.obolibrary.org/obo/PATO_0000947"",""http://purl.obolibrary.org/obo/PATO_0001199""]},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_531d908323d9f227178a870c4f63b7c3	FAC_531d908323d9f227178a870c4f63b7c3	531d908323d9f227178a870c4f63b7c3c45b74f231f239a1c131dc9d9014a7ea	3	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009053"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""1.5"",""unit"":""http://purl.obolibrary.org/obo/UO_0000015"",""upper_inclusive"":""3.5""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_531f6a365e58ec483aecc0f19e4670a2	FAC_531f6a365e58ec483aecc0f19e4670a2	531f6a365e58ec483aecc0f19e4670a2d6e7d6ff28d1b73e01f456d0ebd10657	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009025"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000921"",""kind"":""numeric"",""lower_inclusive"":""2.2"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""2.2""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_532910a3655ed18713b4ddd8d20dc1b6	FAC_532910a3655ed18713b4ddd8d20dc1b6	532910a3655ed18713b4ddd8d20dc1b6e4af8260d3483796fbbb15d15b88e18c	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009025"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000921"",""kind"":""numeric"",""lower_inclusive"":""6.5"",""unit"":""http://purl.obolibrary.org/obo/UO_0000015"",""upper_inclusive"":""6.5""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_5331633a24e8ad4ffe645522ceaf9913	FAC_5331633a24e8ad4ffe645522ceaf9913	5331633a24e8ad4ffe645522ceaf99132e1d09dab00247ccdb4aebb411f84038	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009047"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""25"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""40""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_5334f3596c8ea3b4a210d67e814878b5	FAC_5334f3596c8ea3b4a210d67e814878b5	5334f3596c8ea3b4a210d67e814878b58490d40b160913d3406c4bd1c4ca63c6	5	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009055"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""3"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""8""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_53378b5d3d2fbd482d54d403cd3ad8f7	FAC_53378b5d3d2fbd482d54d403cd3ad8f7	53378b5d3d2fbd482d54d403cd3ad8f7d43cc7a7f4ed5924eb7c189f80d9abde	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0030112"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""1.7"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""6""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_533c818a63558397c5c1139a6d7154c8	FAC_533c818a63558397c5c1139a6d7154c8	533c818a63558397c5c1139a6d7154c8f3dc192add9ed1be6da0cc5bf0ee06ab	2	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009030"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000119"",""kind"":""numeric"",""lower_inclusive"":""0.2"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""0.4""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_533e408b30ca99ee659005ef2cf8de7f	FAC_533e408b30ca99ee659005ef2cf8de7f	533e408b30ca99ee659005ef2cf8de7f367fe253bcdb98dc4fc3ca7a189eee8c	2	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009010"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000921"",""kind"":""numeric"",""lower_inclusive"":""1.5"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""2""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_53404ad80f81a92f346a077725be69de	FAC_53404ad80f81a92f346a077725be69de	53404ad80f81a92f346a077725be69dea346d308e1c6f0169eef6c85a265a6cb	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009010"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""12"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""23""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_5340e0f076e3e8c441c8b760c6c39a61	FAC_5340e0f076e3e8c441c8b760c6c39a61	5340e0f076e3e8c441c8b760c6c39a61a3f83ffc54cf1a2bcedd02b350921d77	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009059"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0001334"",""kind"":""numeric"",""lower_inclusive"":""7"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""8""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_5341b5a22931a102980a378b660196b5	FAC_5341b5a22931a102980a378b660196b5	5341b5a22931a102980a378b660196b5f2bfa6dd11531c1367a67a26fbc7116f	2	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009025"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""2.2"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""2.5""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_5344b0ec9e078dee5b78a889662e1cc6	FAC_5344b0ec9e078dee5b78a889662e1cc6	5344b0ec9e078dee5b78a889662e1cc6f98efd3d63937a8671ad2a800ef4cf95	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009060"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000119"",""kind"":""numeric"",""lower_inclusive"":""5"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""10""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_534cf2ab39b524be7ae7847b5831d5ce	FAC_534cf2ab39b524be7ae7847b5831d5ce	534cf2ab39b524be7ae7847b5831d5ce49ca22555a7191a0f6b49891c1bcafce	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0020049"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""23"",""unit"":""http://purl.obolibrary.org/obo/UO_0000015"",""upper_inclusive"":""23""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_534dd8b885c3e7bf6308fd7396b800f1	FAC_534dd8b885c3e7bf6308fd7396b800f1	534dd8b885c3e7bf6308fd7396b800f1f0107fea280450602671c816da8760eb	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009053"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""8"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""25""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_534e8dac8af38fea46e608002f55abf5	FAC_534e8dac8af38fea46e608002f55abf5	534e8dac8af38fea46e608002f55abf59c1e9a50fd8068d30d72544abbe47462	2	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0020039"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""4"",""unit"":""http://purl.obolibrary.org/obo/UO_0000015"",""upper_inclusive"":""7""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_53522692ff7bef6ace2c06f87cffcdd9	FAC_53522692ff7bef6ace2c06f87cffcdd9	53522692ff7bef6ace2c06f87cffcdd92b3eaf76e13fbbb3565eac674e44ab2e	3	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009001"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0001334"",""kind"":""numeric"",""lower_inclusive"":""4"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""7""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_53525a9df2e025904af4e52fd589ed51	FAC_53525a9df2e025904af4e52fd589ed51	53525a9df2e025904af4e52fd589ed5136f6af942d87b98aee555ff5e0cf06e8	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0004542"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""5"",""unit"":""http://purl.obolibrary.org/obo/UO_0000015"",""upper_inclusive"":""5""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_5353d62fbe175fcd3edab6452e6bcec9	FAC_5353d62fbe175fcd3edab6452e6bcec9	5353d62fbe175fcd3edab6452e6bcec97978ce03cd113d76024fa15403a27c14	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0020039"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""5.3"",""unit"":""http://purl.obolibrary.org/obo/UO_0000015"",""upper_inclusive"":""63.5""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_535ac09f985a30ccea90f76542c863dc	FAC_535ac09f985a30ccea90f76542c863dc	535ac09f985a30ccea90f76542c863dcd8314cd1a7c4e432767a52931a127fcb	3	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009049"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":null,""unit"":""http://purl.obolibrary.org/obo/UO_0000015"",""upper_inclusive"":""25""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_535f072a1ca8417314a7f66f2d4ebe42	FAC_535f072a1ca8417314a7f66f2d4ebe42	535f072a1ca8417314a7f66f2d4ebe4213127c9b3768fb043c15043df69a5ea9	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009047"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""3"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""10""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_536d717a35b74827a5cc5ed7defad8db	FAC_536d717a35b74827a5cc5ed7defad8db	536d717a35b74827a5cc5ed7defad8db87cf520a50661d942ad661273cae5135	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009072"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""9"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""30""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_53703152d94fac14166e81c78452ca03	FAC_53703152d94fac14166e81c78452ca03	53703152d94fac14166e81c78452ca03018389fbb3b581eb024341187ffc9e3f	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0020075"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""8"",""unit"":""http://purl.obolibrary.org/obo/UO_0000015"",""upper_inclusive"":""9""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_53752b703d58b49ec5280969794de1d1	FAC_53752b703d58b49ec5280969794de1d1	53752b703d58b49ec5280969794de1d102dcdc1f626bb72f1b5c6f5e70f98efd	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0020038"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""3"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""12.5""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_53790c8dbf67ef5b6439e6552eb6f967	FAC_53790c8dbf67ef5b6439e6552eb6f967	53790c8dbf67ef5b6439e6552eb6f9677623ccee64eae8e6c01cb953ba93ff94	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009055"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":null,""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""2.7""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_537b0cbc7df762bc425ab3ed08c73ef5	FAC_537b0cbc7df762bc425ab3ed08c73ef5	537b0cbc7df762bc425ab3ed08c73ef5f87bc93a0c1453bf9aa77f838dd09717	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009055"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""3.5"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""4.5""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_537d7f2e686cfea47de978c9fdda99c9	FAC_537d7f2e686cfea47de978c9fdda99c9	537d7f2e686cfea47de978c9fdda99c9ce75af95b3db536a8516752452070308	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009053"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""1"",""unit"":""http://purl.obolibrary.org/obo/UO_0000015"",""upper_inclusive"":""13""},""season_restrictions"":[],""signature_version"":1}"
